weight,SMILES,Solvent,"T,K",Source,Solubility,SMILES_Solvent,ensemble_rdkit,dipole,SASA
1.0,c1csc(-c2cc(N3CCCCC3)c3ccccc3[nH+]2)c1,water,298.15,AqSolDB,-5.43,O,ConformerEnsemble(19 conformers),1.1560109172807709,505.3964684157622
1.0,c1csc(-c2cc(N3CCCCC3)c3ccccc3n2)c1,water,298.15,AqSolDB,-5.43,O,ConformerEnsemble(18 conformers),1.566750714306111,510.307988317264
1.0,c1csc(-c2cn3ccc4ccccc4c3n2)c1,water,298.15,AqSolDB,-4.37,O,ConformerEnsemble(2 conformers),1.043476908306544,441.05490854574333
1.0,c1csc(-c2n[nH]c3c2Cc2ccccc2-3)c1,water,298.15,AqSolDB,-6.22,O,ConformerEnsemble(2 conformers),0.7303894506462775,423.58582327799076
1.0,c1csc(-c2nc(-c3ccc(-c4ccon4)s3)no2)c1,water,298.15,AqSolDB,-5.78,O,ConformerEnsemble(8 conformers),1.313339056958876,486.4328779601327
1.0,c1csc(-c2nc(CN3CCSCC3)cs2)c1,water,298.15,AqSolDB,-3.94,O,ConformerEnsemble(35 conformers),1.0962481992404194,463.5084591696548
1.0,c1csc(-c2nc(C[NH+]3CCSCC3)cs2)c1,water,298.15,AqSolDB,-3.94,O,ConformerEnsemble(32 conformers),3.9903025916797534,459.58487483163566
1.0,c1csc(-c2nc(N3CCCCC3)no2)c1,water,298.15,AqSolDB,-4.79,O,ConformerEnsemble(8 conformers),0.8464701574694985,430.7511666917808
1.0,c1csc(-c2nc(N3CCOCC3)c3ccccc3n2)c1,water,298.15,AqSolDB,-5.17,O,ConformerEnsemble(14 conformers),0.7972067601505602,485.26644598273134
1.0,c1csc(-c2nc3ccccc3s2)c1,water,298.15,AqSolDB,-5.49,O,ConformerEnsemble(2 conformers),0.3537947151216523,384.4950705799779
0.35,c1csc(-c2nnc(CN3CCCc4ccccc43)o2)c1,water,298.15,AqSolDB,-4.77435,O,ConformerEnsemble(15 conformers),1.0233677077666052,488.28885602843326
0.35,c1csc(-c2nnc(CN3CCOc4ccccc43)o2)c1,water,298.15,AqSolDB,-3.95767,O,ConformerEnsemble(14 conformers),1.2886046294411186,478.37497195840575
0.35,c1csc(-c2nnc(CN3CCc4ccccc43)o2)c1,water,298.15,AqSolDB,-3.87255,O,ConformerEnsemble(15 conformers),0.9886436615809187,470.0324796235939
0.35,c1csc(-c2nnc(CN3CCc4ccccc4C3)o2)c1,water,298.15,AqSolDB,-3.74092,O,ConformerEnsemble(31 conformers),1.40659462597223,507.66419737110215
0.35,c1csc(-c2nnc(CN3Cc4ccccc4C3)o2)c1,water,298.15,AqSolDB,-4.37315,O,ConformerEnsemble(32 conformers),1.3435761002368096,441.47732373841285
1.0,c1csc(-c2nnc(COc3ccc4c(c3)OCO4)o2)c1,water,298.15,AqSolDB,-4.08,O,ConformerEnsemble(15 conformers),1.2964094331755702,499.665383796772
1.0,c1csc(-c2nnc(COc3ncnc4sccc34)o2)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(15 conformers),1.6728834155950578,496.5910930933939
0.35,c1csc(-c2nnc(Cc3ccc4ccccc4c3)o2)c1,water,298.15,AqSolDB,-5.46592,O,ConformerEnsemble(10 conformers),1.4504045107821026,507.410553150886
0.35,c1csc(-c2nnc(Cc3cccc4c3OCCO4)o2)c1,water,298.15,AqSolDB,-3.59112,O,ConformerEnsemble(12 conformers),1.5745349966080704,498.6736774379703
0.35,c1csc(-c2nnc(Cc3cccc4ccccc34)o2)c1,water,298.15,AqSolDB,-5.46592,O,ConformerEnsemble(12 conformers),1.4047804567716424,494.92266925560364
0.35,c1csc(-c2nnc3sc(-c4cnccn4)nn23)c1,water,298.15,AqSolDB,-4.52288,O,ConformerEnsemble(5 conformers),2.034367289434257,446.12079903177477
1.0,c1csc(-c2noc(CN3CCN4CCCC4C3)n2)c1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(44 conformers),0.5652957540955961,492.79102148955644
1.0,c1csc(-c2noc(CN3CCOCC3)n2)c1,water,298.15,AqSolDB,-3.84,O,ConformerEnsemble(31 conformers),0.7781702657282774,438.5652414849907
1.0,c1csc(-c2noc(CN3CCc4sccc4C3)n2)c1,water,298.15,AqSolDB,-4.05,O,ConformerEnsemble(32 conformers),0.6495156502763647,495.3290108452445
1.0,c1csc(-c2noc(C[NH+]3CCOCC3)n2)c1,water,298.15,AqSolDB,-3.84,O,ConformerEnsemble(31 conformers),6.214010088412141,441.22537230151084
1.0,c1csc(-c2noc(C[NH+]3CC[NH+]4CCCC4C3)n2)c1,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(39 conformers),13.129139864084074,509.9769683849315
1.0,c1csc(-c2noc(C[NH+]3CCc4sccc4C3)n2)c1,water,298.15,AqSolDB,-4.05,O,ConformerEnsemble(25 conformers),3.4782458473053053,497.93261302308485
1.0,c1csc(C[NH+]2CC[NH2+]CC2)c1,water,298.15,AqSolDB,-3.68,O,ConformerEnsemble(24 conformers),8.036760585121819,372.01481438661733
1.0,c1csc(C[NH2+]Cc2ccncc2)c1,water,298.15,AqSolDB,-3.75,O,ConformerEnsemble(19 conformers),2.718178899888059,400.8028684139607
1.0,c1nc(N2CCCCC2)c2nc[nH]c2n1,water,298.15,AqSolDB,-3.3,O,ConformerEnsemble(7 conformers),0.9030454477499624,375.28227559101975
0.35,c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,water,298.15,AqSolDB,-3.84375,O,ConformerEnsemble(37 conformers),1.5081913187950782,551.7085375423043
0.35,c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,water,298.15,AqSolDB,-3.94928,O,ConformerEnsemble(50 conformers),1.1582218581177106,619.1579910503838
1.0,c1nc(Nc2ccc(N3CCOCC3)cc2)c2ccsc2n1,water,298.15,AqSolDB,-3.82,O,ConformerEnsemble(24 conformers),1.8075616773765835,515.7953882829565
0.35,c1nc(S[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,water,298.15,AqSolDB,-5.30103,O,ConformerEnsemble(50 conformers),0.9051503939552628,628.530334605842
1.0,c1nc2cc(Cc3ccc4[nH]cnc4c3)ccc2[nH]1,water,298.15,AqSolDB,-3.86,O,ConformerEnsemble(6 conformers),1.817581872139714,451.27542401039244
1.0,c1nc2ccc(Cc3ccc4nc[nH]c4c3)cc2[nH]1,water,298.15,AqSolDB,-3.86,O,ConformerEnsemble(6 conformers),1.9609257814758707,451.199114043856
1.0,c1nc2n(n1)C1=C(CCCC1)C1(CCCCC1)N2,water,298.15,AqSolDB,-4.91,O,ConformerEnsemble(8 conformers),1.9388549026143622,432.53235172635345
1.0,c1nc2nc3c(c(N4CCNCC4)n2n1)CCCC3,water,298.15,AqSolDB,-3.83,O,ConformerEnsemble(16 conformers),2.1086147322621787,442.7454009764021
1.0,c1nc2nc3c(c(N4CC[NH2+]CC4)n2n1)CCCC3,water,298.15,AqSolDB,-3.84,O,ConformerEnsemble(15 conformers),5.013389791694512,439.40078289863965
0.25,c1nc[nH]n1,water,298.15,AqSolDB,1.00583,O,ConformerEnsemble(1 conformers),1.1952805414977867,196.01025065714146
0.675,c1ncc2[nH]cnc2n1,water,298.15,AqSolDB,0.619148,O,ConformerEnsemble(1 conformers),2.2739179732774666,260.0607522841029
0.675,c1ncc2n[nH]nc2n1,water,298.15,AqSolDB,-0.231963,O,ConformerEnsemble(1 conformers),1.1328491694017144,252.8798470453372
1.0,c1nnc(-c2ccc3c(c2)OCO3)o1,water,298.15,AqSolDB,-3.97,O,ConformerEnsemble(2 conformers),1.6025150791655562,348.6986776754816
